"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu060"	"Otu060"	205	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Erysipelotrichaceae_unclassified"	0.0246184145741014	0.15886885376122	0.985669346382384	0.030839721561371	0.0107009095773141	0.0262881177707676	0.0203107545445313	0.0623941527765398	0.010078613182826	0.239799121155053	0.0216859258341336	0.142155774991679
"Otu061"	"Otu061"	197	"Bacteria"	"Deferribacteres"	"Deferribacteres"	"Deferribacterales"	"Deferribacteraceae"	"Mucispirillum"	0.812407680945347	0.289935658114227	0.342537574274729	0	0.0749063670411985	0.0262881177707676	0	0	0.00251965329570651	0.244821092278719	0.00309798940487624	0.136608232552979
"Otu062"	"Otu062"	194	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.209256523879862	0.0595758201604575	1.09052778748689	0.00881134901753458	0.0107009095773141	0.0262881177707676	0.0101553772722657	0.00891345039664854	0	0.239799121155053	0.00464698410731435	0.134527904138467
"Otu063"	"Otu063"	181	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	1.00935499753816	0.182699181825403	0.181754631247815	0.00440567450876729	0.0642054574638844	0	0.0101553772722657	0	0.0428341060270107	0.202134337727558	0.0278819046438861	0.124126262065905
"Otu064"	"Otu064"	176	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_unclassified"	0	0.0119151640320915	0.00699056274030059	0	1.50882825040128	0.0525762355415352	0	0	0.0730699455754888	0.182046453232894	0.0480188357755817	0.122045933651392
"Otu065"	"Otu065"	174	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Sharpea"	0.17232890201871	0.0714909841925491	0.034952813701503	0.506652568508239	0.0749063670411985	0	0	0.098047954363134	0.010078613182826	0.199623352165725	0.0232349205365718	0.120659048041718
"Otu066"	"Otu066"	174	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.221565731166913	0.512352053379935	0.146801817546312	0	0.0535045478865704	0	0	0	0.00251965329570651	0.217200251098556	0.00154899470243812	0.120659048041718
"Otu067"	"Otu067"	171	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0.198586067201525	0.342537574274729	0.030839721561371	0.684858212948101	0	0	0	0.00251965329570651	0.213433772755807	0.00154899470243812	0.118578719627205
"Otu068"	"Otu068"	169	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Weissella"	0.0123092072870507	0.0913495909127016	0.0908773156239077	0.51986959203454	0.0214018191546281	0	0.0101553772722657	0.0445672519832427	0.0151179197742391	0.197112366603892	0.0185879364292574	0.11719183401753
"Otu069"	"Otu069"	160	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	1.6494337764648	0.0436889347843355	0.0209716882209018	0	0	0	0	0.00891345039664854	0.0251965329570651	0.185812931575643	0.0170389417268193	0.110257405969156
"Otu070"	"Otu070"	157	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0.295420974889217	0.250218444673922	0.34952813701503	0.0264340470526038	0.0321027287319422	0.0788643533123028	0	0	0.0125982664785326	0.18330194601381	0.0123919576195049	0.106790191944968
"Otu071"	"Otu071"	152	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.283111767602166	0.023830328064183	0.0419433764418036	0	0.139111824505083	0.289169295478444	0.487458109068752	0.00891345039664854	0.10834509171538	0.0602636534839925	0.159546454351126	0.104709863530456
"Otu072"	"Otu072"	147	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.567956152196362	0.0209716882209018	0.00440567450876729	0	0	0	0	0	0.184557438794727	0	0.101936092311106
"Otu073"	"Otu073"	146	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.135401280157558	0.222416395265708	0.202726319468717	0.0969248391928804	0.107009095773141	0	0.0101553772722657	0.106961404759783	0.010078613182826	0.160703075957313	0.026332909941448	0.100549206701431
"Otu074"	"Otu074"	141	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0.00881134901753458	0	0.0525762355415352	0.0203107545445313	0.410018718245833	0.224249143317879	0.00251098556183302	0.215310263638898	0.0977754354820814
"Otu075"	"Otu075"	140	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Intestinimonas"	0.0369276218611521	0.357454920962745	0.209716882209018	0.0396510705789056	0.0214018191546281	0	0.0203107545445313	0.00891345039664854	0.00755895988711953	0.168236032642812	0.00929396821462871	0.097081992677244
"Otu076"	"Otu076"	136	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0.800098473658296	0.047660656128366	0.23767913317022	0.00440567450876729	0.0214018191546281	0	0.0203107545445313	0.00891345039664854	0.0478734126184237	0.143126177024482	0.0340778834536386	0.0943082214578942
"Otu077"	"Otu077"	135	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0.0984736582964057	0.428945905155294	0.104858441104509	0.00881134901753458	0	0	0	0	0	0.166980539861896	0	0.0922278930433818
"Otu078"	"Otu078"	135	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	1.00935499753816	0.0516323774723965	0.0699056274030059	0.0132170235263019	0.0214018191546281	0	0	0.0623941527765398	0.0453537593227172	0.138104205900816	0.0387248675609529	0.0936147786530567
