"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu068"	"Otu068"	149	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	0	0.193536495453428	0.0428311382374987	0.0558659217877095	0.067966264018042	0.0227834917328473	0.080598217883849	0	0.139317947786056	0.0916157942000853	0.0509429757065685	0.0728727514599004
"Otu069"	"Otu069"	147	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.00689512514652141	0	1.40271977727808	0.0139664804469274	0.00308937563718373	0.00976435359979169	0	0	0.0363438124659277	0.123363841695164	0.00955180794498159	0.0709164359844669
"Otu070"	"Otu070"	141	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Atopobium"	0.420602633937806	0.0153600393217007	0	0.0325884543761639	0.067966264018042	0.0455669834656946	0.0358214301705996	0.0973354422679158	0	0.0861732717723574	0.0488203517187948	0.0689601205090333
"Otu071"	"Otu071"	140	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0.0245760629147211	0.588928150765607	0.181564245810056	0.0308937563718372	0	0.0134330363139748	0.0121669302834895	0.127203343630747	0.101593751984253	0.0286554238349448	0.0679819627713165
"Otu072"	"Otu072"	139	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0.0107077845593747	0	0	0	0	0	0.835907686716337	0.000907087071287973	0.146461055156384	0.0679819627713165
"Otu073"	"Otu073"	135	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Fusicatenibacter"	0.0137902502930428	0.00307200786434013	0.117785630153121	0	0	0.0162739226663195	0.00895535754264989	0.0162225737113193	0.666303228542007	0.0126992189980316	0.128418751260308	0.0660256472958829
"Otu074"	"Otu074"	135	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	0.0275805005860856	0.0583681494224625	0.032123353678124	0.200186219739292	0.0185362538231023	0.0195287071995834	0.0402991089419245	0.150058806829704	0.0302865103882731	0.068031530346598	0.06049478365155	0.0645584106893078
"Otu075"	"Otu075"	134	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0.110322002344343	0	0.94228504122497	0	0	0	0	0	0.169604458174329	0.0943370554139492	0.0297167358288316	0.0645584106893078
"Otu076"	"Otu076"	132	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.262014755567814	0.0768001966085033	0	0.00931098696461825	0.0216256294602861	0.0683504751985419	0.0716428603411991	0.0648902948452772	0.0424011145435823	0.0653102691327341	0.0636787196332106	0.0645584106893078
"Otu077"	"Otu077"	131	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0.0206853754395642	0.0645121651511428	0.556804797087483	0.0232774674115456	0	0.0260382762661112	0	0.00405564342782983	0.230177478950875	0.0734740527743258	0.0498816637126816	0.0626020952138742
"Otu078"	"Otu078"	131	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0.064246707356248	0	0	0	0	0.00811128685565965	0.745048155551517	0.00544252242772784	0.132663999235855	0.0640693318204494
