"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu386"	"Otu386"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Reyranella"	"Reyranella_unclassified"	0.0576036866359447	0	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu387"	"Otu387"	1	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu388"	"Otu388"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu389"	"Otu389"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu390"	"Otu390"	1	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu391"	"Otu391"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu392"	"Otu392"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonadaceae_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu393"	"Otu393"	1	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu394"	"Otu394"	1	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu395"	"Otu395"	1	"Bacteria"	"Verrucomicrobia"	"Subdivision3"	"Subdivision3_unclassified"	"Subdivision3_unclassified"	"Subdivision3_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu396"	"Otu396"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"	0.0576036866359447	0	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu397"	"Otu397"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_unclassified"	"Clostridia_unclassified"	"Clostridia_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu398"	"Otu398"	1	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu399"	"Otu399"	1	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Deinococcales"	"Trueperaceae"	"Truepera"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu400"	"Otu400"	1	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"	0	0	0	0	0.0120105693009849	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu401"	"Otu401"	1	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu402"	"Otu402"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Leuconostoc"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu403"	"Otu403"	1	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Mycoplasmataceae"	"Mycoplasma"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu404"	"Otu404"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu405"	"Otu405"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu406"	"Otu406"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu407"	"Otu407"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0.0120105693009849	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu408"	"Otu408"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu409"	"Otu409"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillaceae_unclassified"	0	0	0	0	0.0120105693009849	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu410"	"Otu410"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu411"	"Otu411"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu412"	"Otu412"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Atopostipes"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu413"	"Otu413"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0	0.0120105693009849	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu414"	"Otu414"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu415"	"Otu415"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu416"	"Otu416"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu417"	"Otu417"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu418"	"Otu418"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu419"	"Otu419"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVb"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu420"	"Otu420"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu421"	"Otu421"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Roseburia"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu422"	"Otu422"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae_1"	"Peptococcus"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu423"	"Otu423"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu424"	"Otu424"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu425"	"Otu425"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Clostridium_IV"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu426"	"Otu426"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu427"	"Otu427"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu428"	"Otu428"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu429"	"Otu429"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Eubacterium"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu430"	"Otu430"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu431"	"Otu431"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu432"	"Otu432"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Slackia"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu433"	"Otu433"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu434"	"Otu434"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu435"	"Otu435"	1	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Senegalimassilia"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu436"	"Otu436"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu437"	"Otu437"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu438"	"Otu438"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu439"	"Otu439"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnoanaerobaculum"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu440"	"Otu440"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_Incertae_Sedis_XI"	"Anaerococcus"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu441"	"Otu441"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu442"	"Otu442"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu443"	"Otu443"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu444"	"Otu444"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu445"	"Otu445"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Roseburia"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu446"	"Otu446"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu447"	"Otu447"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu448"	"Otu448"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu449"	"Otu449"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu450"	"Otu450"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridiaceae_1_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu451"	"Otu451"	1	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Campylobacteraceae"	"Campylobacter"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu452"	"Otu452"	1	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu453"	"Otu453"	1	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu454"	"Otu454"	1	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Megasphaera"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu455"	"Otu455"	1	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonellaceae_unclassified"	0	0	0	0	0	0	0	0.0348553502962705	0	0	0	0.0022475950732716	0
"Otu456"	"Otu456"	1	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu457"	"Otu457"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Rhizobacter"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu458"	"Otu458"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu459"	"Otu459"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu460"	"Otu460"	1	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu461"	"Otu461"	1	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Campylobacteraceae"	"Campylobacter"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu462"	"Otu462"	1	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"	0	0	0	0	0.0120105693009849	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu463"	"Otu463"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu464"	"Otu464"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Aerococcus"	0	0	0	0	0	0	0	0	0	0.00814730324262669	0	0.0022475950732716	0.00125960448419196
"Otu465"	"Otu465"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu466"	"Otu466"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu467"	"Otu467"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu468"	"Otu468"	1	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Butyricicoccus"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu469"	"Otu469"	1	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu470"	"Otu470"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacilli_unclassified"	"Bacilli_unclassified"	"Bacilli_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu471"	"Otu471"	1	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacilli_unclassified"	"Bacilli_unclassified"	"Bacilli_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu472"	"Otu472"	1	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Parasutterella"	0	0	0	0	0	0	0	0	0.0233372228704784	0	0	0.0022475950732716	0
"Otu473"	"Otu473"	1	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu474"	"Otu474"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Mannheimia"	0	0	0	0.00774233508826262	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu475"	"Otu475"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu476"	"Otu476"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu477"	"Otu477"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu478"	"Otu478"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu479"	"Otu479"	1	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu480"	"Otu480"	1	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu481"	"Otu481"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Succinivibrio"	0	0	0	0	0	0	0.00805607024893257	0	0	0	0	0.0022475950732716	0.00125960448419196
"Otu482"	"Otu482"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Anaerobiospirillum"	0	0	0.0132961042414573	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
"Otu483"	"Otu483"	1	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Anaerobiospirillum"	0	0.00865576040855189	0	0	0	0	0	0	0	0	0.00237800818034814	0	0.00125960448419196
