"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL10"	"CONTROL11"	"CONTROL12"	"CONTROL13"	"GOS10"	"GOS11"	"GOS12"	"GOS9"	"CONTROL"	"GOS"	"TOTAL"
"Otu068"	"Otu068"	252	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pseudoflavonifractor"	0.221879220528651	0.486572471226724	0.131323869676693	0.0898818695428865	0.0303067038428901	0.718613498661406	0.425020048115477	0.43845226350981	0.229746609564597	0.329733557581659	0.279937791601866
"Otu069"	"Otu069"	250	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.125409994211846	0.177786095255918	0.362704021011819	0.218284540318439	0.775851618377985	0	0	0.164419598816179	0.23866880799429	0.316455696202532	0.27771606309709
"Otu070"	"Otu070"	238	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0	0.162591457694953	0.0128402670775552	0.400048490726149	0.0704523037903339	0.809943865276664	0.427490956922065	0.0602248394004283	0.466938125165973	0.264385692068429
"Otu071"	"Otu071"	234	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.144703839475207	0.0467858145410312	0.506534925895816	0.0385208012326656	0.509152624560553	0.0986332253064675	0.272654370489174	0.0548065329387263	0.23197715917202	0.287686996547756	0.259942235058876
"Otu072"	"Otu072"	231	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"	0	1.08543089735192	0.168844975298605	0.61633281972265	0.200024245363074	0	0	0.0767291461142168	0.426034975017844	0.088519075860848	0.256609642301711
"Otu073"	"Otu073"	225	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0.183291530001929	0.262000561429775	0.437746232255644	0.282485875706215	0.18184022305734	0.0563618430322672	0.352846832397755	0.0876904527019621	0.310046395431834	0.190316013100823	0.249944456787381
"Otu074"	"Otu074"	224	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Intestinimonas"	0.0482346131584025	0.926359127912417	0.200112563316866	0.308166409861325	0.309128379197478	0.0281809215161336	0.0481154771451484	0.0548065329387263	0.356887937187723	0.141630521377357	0.248833592534992
"Otu075"	"Otu075"	224	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.231380151335126	0	0.00606134076857801	0	0.112269446672013	1.88534473309218	0.082530335474661	0.413826679649464	0.248833592534992
"Otu076"	"Otu076"	220	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0.673715729390849	0.0250140704146082	0.166923472008218	0.00606134076857801	0.521347048048471	0.0400962309542903	0.964594979721583	0.198518915060671	0.289899973444277	0.244390135525439
"Otu077"	"Otu077"	216	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	0.163997684738568	0.271357724337981	0.0562816584328685	0.0898818695428865	0.175778882288762	1.53586022262928	0.0882117080994387	0.0548065329387263	0.138294075660243	0.340798442064265	0.239946678515885
"Otu078"	"Otu078"	212	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.057881535790083	0.589501263216993	0.0750422112438247	0.154083204930663	0.127288156140138	0.267718754403269	0.304731355252606	0.43845226350981	0.207441113490364	0.261131273789502	0.234392357253944
"Otu079"	"Otu079"	210	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.057881535790083	0.626929914849818	0.131323869676693	0.577812018489985	0	0.366351979709737	0.00801924619085806	0.482297489860791	0.310046395431834	0.157121359653005	0.233281493001555
"Otu080"	"Otu080"	201	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0842144661738561	0.88174598211494	0	0	0.436804283500071	0	0.219226131754905	0.33458244111349	0.112861821722581	0.22328371473006
